ano,mes,data,regiao,uf,bioma,focos_queimada,temperatura_media,chuva_mm,area_atingida_km2,indice_seca,qualidade_ar,nivel_risco
2020,5,2020-05-01,Sul,RS,Mata Atlântica,11,29.1,3.8,2.66,0.42,91.2,Médio
2020,6,2020-06-01,Norte,AM,Mata Atlântica,21,27.9,75.1,4.0,0.4,83.2,Médio
2020,6,2020-06-01,Norte,PA,Pantanal,26,29.3,58.4,10.69,0.38,79.2,Médio
2020,6,2020-06-01,Norte,RO,Caatinga,9,32.4,115.8,5.27,0.18,92.8,Baixo
2020,6,2020-06-01,Norte,TO,Caatinga,27,24.3,73.1,4.98,0.47,78.4,Médio
2020,6,2020-06-01,Nordeste,BA,Pampa,25,30.7,55.9,5.86,0.59,80.0,Médio
2020,6,2020-06-01,Nordeste,PE,Cerrado,17,27.7,32.0,2.01,0.24,86.4,Médio
2020,6,2020-06-01,Nordeste,CE,Amazônia,24,28.7,32.4,14.5,0.37,80.8,Médio
2020,6,2020-06-01,Nordeste,MA,Amazônia,40,31.8,59.2,18.24,0.5,68.0,Alto
2020,6,2020-06-01,Nordeste,PB,Amazônia,31,28.1,9.7,9.25,0.4,75.2,Alto
2020,6,2020-06-01,Centro-Oeste,DF,Amazônia,31,28.1,54.6,15.51,0.32,75.2,Alto
2020,6,2020-06-01,Centro-Oeste,GO,Mata Atlântica,34,28.7,9.2,22.99,0.56,72.8,Alto
2020,6,2020-06-01,Centro-Oeste,MT,Pampa,0,30.4,114.2,0.0,0.0,100.0,Baixo
2020,6,2020-06-01,Centro-Oeste,MS,Pampa,10,28.8,101.4,3.19,0.29,92.0,Médio
2020,6,2020-06-01,Sudeste,SP,Mata Atlântica,21,29.8,88.6,13.44,0.4,83.2,Médio
2020,6,2020-06-01,Sudeste,RJ,Cerrado,16,28.4,47.0,9.16,0.23,87.2,Médio
2020,6,2020-06-01,Sudeste,MG,Pampa,21,27.3,5.5,13.89,0.53,83.2,Médio
2020,6,2020-06-01,Sudeste,ES,Pampa,19,26.5,92.2,3.05,0.51,84.8,Médio
2020,6,2020-06-01,Sul,PR,Cerrado,28,29.7,32.8,9.85,0.5,77.6,Médio
2020,6,2020-06-01,Sul,SC,Pampa,9,29.0,88.6,2.43,0.22,92.8,Baixo
2020,6,2020-06-01,Sul,RS,Pantanal,31,27.4,33.0,17.81,0.39,75.2,Alto
2020,7,2020-07-01,Norte,AM,Amazônia,88,32.5,0.0,32.46,0.98,29.6,Crítico
2020,7,2020-07-01,Norte,PA,Pampa,26,30.2,118.7,2.81,0.63,79.2,Médio
2020,7,2020-07-01,Norte,RO,Amazônia,55,31.4,70.7,28.51,0.63,56.0,Alto
2020,7,2020-07-01,Norte,TO,Mata Atlântica,40,29.3,0.0,4.82,0.9,68.0,Alto
2020,7,2020-07-01,Nordeste,BA,Amazônia,59,29.3,23.6,38.52,0.82,52.8,Alto
2020,7,2020-07-01,Nordeste,PE,Mata Atlântica,27,30.6,72.2,7.7,0.62,78.4,Médio
2020,7,2020-07-01,Nordeste,CE,Pampa,15,33.0,0.0,9.21,0.42,88.0,Médio
2020,7,2020-07-01,Nordeste,MA,Mata Atlântica,28,28.5,45.8,12.26,0.6,77.6,Médio
2020,7,2020-07-01,Nordeste,PB,Cerrado,53,32.2,6.3,11.7,0.86,57.6,Alto
2020,7,2020-07-01,Centro-Oeste,DF,Cerrado,54,31.3,0.0,35.04,0.67,56.8,Alto
2020,7,2020-07-01,Centro-Oeste,GO,Pampa,28,27.1,67.4,11.47,0.59,77.6,Médio
2020,7,2020-07-01,Centro-Oeste,MT,Pampa,21,30.2,57.0,7.75,0.61,83.2,Médio
2020,7,2020-07-01,Centro-Oeste,MS,Pampa,26,29.1,52.0,3.97,0.51,79.2,Médio
2020,7,2020-07-01,Sudeste,SP,Amazônia,31,29.6,0.0,16.11,0.53,75.2,Alto
2020,7,2020-07-01,Sudeste,RJ,Caatinga,27,31.4,10.8,4.89,1.0,78.4,Médio
2020,7,2020-07-01,Sudeste,MG,Pampa,21,30.2,0.0,5.86,0.44,83.2,Médio
2020,7,2020-07-01,Sudeste,ES,Caatinga,22,27.6,95.1,8.96,0.55,82.4,Médio
2020,7,2020-07-01,Sul,PR,Cerrado,34,38.0,102.5,8.46,0.47,72.8,Alto
2020,7,2020-07-01,Sul,SC,Caatinga,42,32.7,37.7,25.33,0.75,66.4,Alto
2020,7,2020-07-01,Sul,RS,Amazônia,32,24.4,35.2,6.2,0.39,74.4,Alto
2020,8,2020-08-01,Norte,AM,Cerrado,52,30.0,0.0,33.18,0.83,58.4,Alto
2020,8,2020-08-01,Norte,PA,Amazônia,62,31.6,0.0,43.36,0.83,50.4,Alto
2020,8,2020-08-01,Norte,RO,Mata Atlântica,28,31.2,13.1,12.36,0.75,77.6,Médio
2020,8,2020-08-01,Norte,TO,Pampa,20,32.9,80.5,7.77,0.59,84.0,Médio
2020,8,2020-08-01,Nordeste,BA,Pampa,24,28.1,18.8,12.35,0.46,80.8,Médio
2020,8,2020-08-01,Nordeste,PE,Pampa,14,32.3,45.3,7.09,0.44,88.8,Médio
2020,8,2020-08-01,Nordeste,CE,Mata Atlântica,29,31.3,0.0,3.93,0.81,76.8,Médio
2020,8,2020-08-01,Nordeste,MA,Pantanal,65,33.1,37.6,8.8,0.85,48.0,Alto
2020,8,2020-08-01,Nordeste,PB,Pantanal,61,31.2,0.0,14.39,0.94,51.2,Alto
2020,8,2020-08-01,Centro-Oeste,DF,Pampa,21,30.2,46.7,10.15,0.64,83.2,Médio
2020,8,2020-08-01,Centro-Oeste,GO,Amazônia,62,27.9,77.6,14.99,0.88,50.4,Alto
2020,8,2020-08-01,Centro-Oeste,MT,Pantanal,23,30.4,11.6,5.9,0.34,81.6,Médio
2020,8,2020-08-01,Centro-Oeste,MS,Mata Atlântica,20,25.5,80.6,7.39,0.45,84.0,Médio
2020,8,2020-08-01,Sudeste,SP,Pampa,21,27.1,47.3,11.36,0.48,83.2,Médio
2020,8,2020-08-01,Sudeste,RJ,Caatinga,22,31.1,117.9,5.99,0.47,82.4,Médio
2020,8,2020-08-01,Sudeste,MG,Mata Atlântica,28,30.4,2.6,19.49,0.74,77.6,Médio
2020,8,2020-08-01,Sudeste,ES,Cerrado,25,29.7,2.9,8.12,0.48,80.0,Médio
2020,8,2020-08-01,Sul,PR,Caatinga,40,31.4,36.7,22.3,0.74,68.0,Alto
2020,8,2020-08-01,Sul,SC,Amazônia,58,32.0,0.0,12.17,0.67,53.6,Alto
2020,8,2020-08-01,Sul,RS,Pampa,35,28.1,5.0,13.9,0.64,72.0,Alto
2020,9,2020-09-01,Norte,AM,Pantanal,60,28.0,0.0,10.51,0.78,52.0,Alto
2020,9,2020-09-01,Norte,PA,Pampa,45,31.6,0.0,27.31,0.91,64.0,Alto
2020,9,2020-09-01,Norte,RO,Pantanal,59,31.3,0.0,33.17,0.9,52.8,Alto
2020,9,2020-09-01,Norte,TO,Mata Atlântica,22,30.6,26.8,2.32,0.68,82.4,Médio
2020,9,2020-09-01,Nordeste,BA,Pantanal,32,33.0,92.6,11.89,0.52,74.4,Alto
2020,9,2020-09-01,Nordeste,PE,Pampa,25,26.9,80.1,3.34,0.66,80.0,Médio
2020,9,2020-09-01,Nordeste,CE,Mata Atlântica,48,26.6,0.0,6.51,0.94,61.6,Alto
2020,9,2020-09-01,Nordeste,MA,Pampa,34,30.5,44.0,7.15,0.7,72.8,Alto
2020,9,2020-09-01,Nordeste,PB,Pantanal,38,33.0,47.6,23.38,0.61,69.6,Alto
2020,9,2020-09-01,Centro-Oeste,DF,Pampa,27,29.6,67.6,8.12,0.62,78.4,Médio
2020,9,2020-09-01,Centro-Oeste,GO,Pampa,21,27.7,84.0,5.1,0.38,83.2,Médio
2020,9,2020-09-01,Centro-Oeste,MT,Cerrado,36,29.7,79.0,16.54,0.53,71.2,Alto
2020,9,2020-09-01,Centro-Oeste,MS,Caatinga,27,30.6,62.4,14.34,0.72,78.4,Médio
2020,9,2020-09-01,Sudeste,SP,Caatinga,28,30.7,0.0,14.56,0.59,77.6,Médio
2020,9,2020-09-01,Sudeste,RJ,Pantanal,64,27.6,24.9,40.75,0.85,48.8,Alto
2020,9,2020-09-01,Sudeste,MG,Mata Atlântica,44,31.7,0.0,23.48,0.87,64.8,Alto
2020,9,2020-09-01,Sudeste,ES,Cerrado,73,30.4,0.0,14.63,0.87,41.6,Crítico
2020,9,2020-09-01,Sul,PR,Cerrado,54,28.4,0.0,7.36,0.77,56.8,Alto
2020,9,2020-09-01,Sul,SC,Pantanal,57,29.6,32.9,15.28,0.76,54.4,Alto
2020,9,2020-09-01,Sul,RS,Amazônia,59,26.9,25.1,35.06,0.83,52.8,Alto
2020,10,2020-10-01,Norte,AM,Pampa,21,30.5,57.9,10.98,0.65,83.2,Médio
2020,10,2020-10-01,Norte,PA,Amazônia,63,32.2,0.0,18.55,0.97,49.6,Alto
2020,10,2020-10-01,Norte,RO,Cerrado,46,30.2,38.2,12.99,0.62,63.2,Alto
2020,10,2020-10-01,Norte,TO,Mata Atlântica,25,27.7,0.0,6.81,0.67,80.0,Médio
2020,10,2020-10-01,Nordeste,BA,Pantanal,52,28.2,76.1,26.49,0.72,58.4,Alto
2020,10,2020-10-01,Nordeste,PE,Pantanal,44,28.6,66.3,16.37,0.71,64.8,Alto
2020,10,2020-10-01,Nordeste,CE,Amazônia,60,29.9,47.1,31.62,0.8,52.0,Alto
2020,10,2020-10-01,Nordeste,MA,Cerrado,47,29.4,41.7,14.64,0.71,62.4,Alto
2020,10,2020-10-01,Nordeste,PB,Caatinga,15,30.7,132.9,4.61,0.37,88.0,Médio
2020,10,2020-10-01,Centro-Oeste,DF,Amazônia,77,35.2,48.0,39.64,1.0,38.4,Crítico
2020,10,2020-10-01,Centro-Oeste,GO,Caatinga,28,29.5,0.0,3.26,0.62,77.6,Médio
2020,10,2020-10-01,Centro-Oeste,MT,Pampa,26,30.4,0.0,9.45,0.67,79.2,Médio
2020,10,2020-10-01,Centro-Oeste,MS,Caatinga,31,31.3,22.8,20.85,0.72,75.2,Alto
2020,10,2020-10-01,Sudeste,SP,Cerrado,32,26.7,44.8,16.36,0.42,74.4,Alto
2020,10,2020-10-01,Sudeste,RJ,Amazônia,73,32.5,0.0,36.77,1.0,41.6,Crítico
2020,10,2020-10-01,Sudeste,MG,Amazônia,60,31.5,60.0,6.34,1.0,52.0,Alto
2020,10,2020-10-01,Sudeste,ES,Amazônia,44,30.5,0.0,29.76,0.58,64.8,Alto
2020,10,2020-10-01,Sul,PR,Pantanal,37,31.7,66.2,20.84,0.54,70.4,Alto
2020,10,2020-10-01,Sul,SC,Pantanal,35,32.0,83.3,6.6,0.58,72.0,Alto
2020,10,2020-10-01,Sul,RS,Pantanal,55,28.2,79.9,18.38,0.69,56.0,Alto
2020,11,2020-11-01,Norte,AM,Pampa,31,32.6,84.8,10.83,0.75,75.2,Alto
2020,11,2020-11-01,Norte,PA,Pantanal,45,27.8,77.6,18.85,0.51,64.0,Alto
2020,11,2020-11-01,Norte,RO,Mata Atlântica,16,28.7,119.9,6.41,0.39,87.2,Médio
2020,11,2020-11-01,Norte,TO,Pantanal,0,24.8,128.3,0.0,0.0,100.0,Baixo
2020,11,2020-11-01,Nordeste,BA,Pampa,16,28.5,18.1,6.77,0.38,87.2,Médio
2020,11,2020-11-01,Nordeste,PE,Cerrado,37,25.7,29.5,14.92,0.69,70.4,Alto
2020,11,2020-11-01,Nordeste,CE,Amazônia,0,25.0,69.4,0.0,0.0,100.0,Baixo
2020,11,2020-11-01,Nordeste,MA,Amazônia,1,28.1,24.5,0.2,0.01,99.2,Baixo
2020,11,2020-11-01,Nordeste,PB,Pampa,6,28.0,19.7,3.61,0.19,95.2,Baixo
2020,11,2020-11-01,Centro-Oeste,DF,Cerrado,39,30.8,0.8,13.48,0.49,68.8,Alto
2020,11,2020-11-01,Centro-Oeste,GO,Caatinga,5,26.2,102.5,3.48,0.14,96.0,Baixo
2020,11,2020-11-01,Centro-Oeste,MT,Mata Atlântica,10,29.1,75.9,5.35,0.21,92.0,Médio
2020,11,2020-11-01,Centro-Oeste,MS,Pantanal,10,27.3,62.4,3.64,0.16,92.0,Médio
2020,11,2020-11-01,Sudeste,SP,Amazônia,34,28.8,14.7,5.68,0.44,72.8,Alto
2020,11,2020-11-01,Sudeste,RJ,Cerrado,10,25.8,57.1,1.2,0.11,92.0,Médio
2020,11,2020-11-01,Sudeste,MG,Caatinga,7,26.7,80.5,4.31,0.22,94.4,Baixo
2020,11,2020-11-01,Sudeste,ES,Pantanal,6,30.6,67.0,2.34,0.07,95.2,Baixo
2020,11,2020-11-01,Sul,PR,Pampa,19,28.1,100.6,5.9,0.52,84.8,Médio
2020,11,2020-11-01,Sul,SC,Pantanal,7,29.5,103.7,1.91,0.09,94.4,Baixo
2020,11,2020-11-01,Sul,RS,Pampa,15,27.4,61.7,4.25,0.46,88.0,Médio
2020,12,2020-12-01,Norte,AM,Pantanal,16,31.0,87.5,1.99,0.2,87.2,Médio
2020,12,2020-12-01,Norte,PA,Pantanal,36,31.7,75.8,8.58,0.4,71.2,Alto
2020,12,2020-12-01,Norte,RO,Amazônia,26,28.1,47.6,8.92,0.41,79.2,Médio
2020,12,2020-12-01,Norte,TO,Cerrado,35,30.7,67.4,9.98,0.53,72.0,Alto
2020,12,2020-12-01,Nordeste,BA,Caatinga,0,26.5,37.8,0.0,0.0,100.0,Baixo
2020,12,2020-12-01,Nordeste,PE,Pantanal,0,21.6,90.9,0.0,0.01,100.0,Baixo
2020,12,2020-12-01,Nordeste,CE,Mata Atlântica,12,28.7,1.2,3.01,0.39,90.4,Médio
2020,12,2020-12-01,Nordeste,MA,Amazônia,6,26.8,115.9,1.3,0.07,95.2,Baixo
2020,12,2020-12-01,Nordeste,PB,Amazônia,32,27.1,0.0,20.94,0.38,74.4,Alto
2020,12,2020-12-01,Centro-Oeste,DF,Mata Atlântica,23,29.5,26.2,9.35,0.38,81.6,Médio
2020,12,2020-12-01,Centro-Oeste,GO,Mata Atlântica,12,29.9,102.7,5.39,0.22,90.4,Médio
2020,12,2020-12-01,Centro-Oeste,MT,Cerrado,19,27.3,74.9,3.78,0.25,84.8,Médio
2020,12,2020-12-01,Centro-Oeste,MS,Cerrado,29,27.9,0.0,12.01,0.32,76.8,Médio
2020,12,2020-12-01,Sudeste,SP,Pantanal,0,25.9,148.9,0.0,0.0,100.0,Baixo
2020,12,2020-12-01,Sudeste,RJ,Amazônia,23,28.7,31.9,4.59,0.28,81.6,Médio
2020,12,2020-12-01,Sudeste,MG,Pantanal,18,30.7,133.8,5.25,0.26,85.6,Médio
2020,12,2020-12-01,Sudeste,ES,Caatinga,12,30.2,17.6,5.15,0.23,90.4,Médio
2020,12,2020-12-01,Sul,PR,Pampa,26,24.5,36.7,8.57,0.57,79.2,Médio
2020,12,2020-12-01,Sul,SC,Pampa,11,27.5,95.7,6.73,0.35,91.2,Médio
2020,12,2020-12-01,Sul,RS,Cerrado,37,28.9,22.6,16.2,0.63,70.4,Alto
2021,1,2021-01-01,Norte,AM,Cerrado,17,25.2,88.1,10.92,0.24,86.4,Médio
2021,1,2021-01-01,Norte,PA,Pampa,25,30.5,11.4,16.1,0.47,80.0,Médio
2021,1,2021-01-01,Norte,RO,Pantanal,20,27.4,107.6,2.04,0.23,84.0,Médio
2021,1,2021-01-01,Norte,TO,Amazônia,57,27.8,75.3,17.99,0.7,54.4,Alto
2021,1,2021-01-01,Nordeste,BA,Cerrado,38,28.0,64.4,11.0,0.58,69.6,Alto
2021,1,2021-01-01,Nordeste,PE,Cerrado,39,29.8,4.3,4.72,0.5,68.8,Alto
2021,1,2021-01-01,Nordeste,CE,Cerrado,36,26.8,0.0,16.49,0.48,71.2,Alto
2021,1,2021-01-01,Nordeste,MA,Mata Atlântica,11,27.4,37.9,1.67,0.33,91.2,Médio
2021,1,2021-01-01,Nordeste,PB,Pantanal,15,29.4,94.0,2.14,0.22,88.0,Médio
2021,1,2021-01-01,Centro-Oeste,DF,Pampa,10,31.2,54.7,1.43,0.35,92.0,Médio
2021,1,2021-01-01,Centro-Oeste,GO,Mata Atlântica,9,32.2,85.2,2.77,0.34,92.8,Baixo
2021,1,2021-01-01,Centro-Oeste,MT,Pampa,13,29.7,47.7,2.47,0.37,89.6,Médio
2021,1,2021-01-01,Centro-Oeste,MS,Cerrado,18,33.0,57.5,5.4,0.27,85.6,Médio
2021,1,2021-01-01,Sudeste,SP,Cerrado,35,31.8,0.0,17.08,0.61,72.0,Alto
2021,1,2021-01-01,Sudeste,RJ,Amazônia,28,27.9,29.6,7.15,0.44,77.6,Médio
2021,1,2021-01-01,Sudeste,MG,Amazônia,22,31.2,40.8,3.43,0.42,82.4,Médio
2021,1,2021-01-01,Sudeste,ES,Amazônia,29,26.7,105.1,11.12,0.4,76.8,Médio
2021,1,2021-01-01,Sul,PR,Pantanal,16,28.8,140.6,4.14,0.22,87.2,Médio
2021,1,2021-01-01,Sul,SC,Pampa,25,28.6,104.1,14.02,0.48,80.0,Médio
2021,1,2021-01-01,Sul,RS,Caatinga,18,28.6,110.1,7.95,0.37,85.6,Médio
2021,2,2021-02-01,Norte,AM,Pantanal,10,29.2,8.3,4.54,0.17,92.0,Médio
2021,2,2021-02-01,Norte,PA,Cerrado,47,29.2,37.0,31.67,0.67,62.4,Alto
2021,2,2021-02-01,Norte,RO,Pampa,1,30.4,9.0,0.41,0.02,99.2,Baixo
2021,2,2021-02-01,Norte,TO,Amazônia,6,32.4,107.0,3.19,0.08,95.2,Baixo
2021,2,2021-02-01,Nordeste,BA,Caatinga,28,31.1,62.8,9.1,0.49,77.6,Médio
2021,2,2021-02-01,Nordeste,PE,Pampa,7,28.8,49.3,3.68,0.28,94.4,Baixo
2021,2,2021-02-01,Nordeste,CE,Amazônia,0,24.2,36.2,0.0,0.0,100.0,Baixo
2021,2,2021-02-01,Nordeste,MA,Caatinga,13,30.0,80.6,4.01,0.33,89.6,Médio
2021,2,2021-02-01,Nordeste,PB,Pantanal,30,32.3,30.8,10.04,0.45,76.0,Alto
2021,2,2021-02-01,Centro-Oeste,DF,Cerrado,38,30.0,20.9,25.61,0.42,69.6,Alto
2021,2,2021-02-01,Centro-Oeste,GO,Pantanal,20,28.5,0.0,12.14,0.3,84.0,Médio
2021,2,2021-02-01,Centro-Oeste,MT,Amazônia,29,26.8,63.0,4.41,0.42,76.8,Médio
2021,2,2021-02-01,Centro-Oeste,MS,Mata Atlântica,17,33.5,51.0,1.86,0.44,86.4,Médio
2021,2,2021-02-01,Sudeste,SP,Pampa,16,28.6,38.5,2.14,0.33,87.2,Médio
2021,2,2021-02-01,Sudeste,RJ,Caatinga,18,29.4,16.5,2.75,0.37,85.6,Médio
2021,2,2021-02-01,Sudeste,MG,Pampa,3,30.6,119.2,1.56,0.1,97.6,Baixo
2021,2,2021-02-01,Sudeste,ES,Pantanal,25,28.2,89.4,17.23,0.39,80.0,Médio
2021,2,2021-02-01,Sul,PR,Amazônia,5,27.4,0.0,2.01,0.08,96.0,Baixo
2021,2,2021-02-01,Sul,SC,Amazônia,47,30.0,33.4,22.64,0.63,62.4,Alto
2021,2,2021-02-01,Sul,RS,Amazônia,35,27.2,39.4,21.77,0.31,72.0,Alto
2021,3,2021-03-01,Norte,AM,Amazônia,19,28.1,71.2,4.96,0.18,84.8,Médio
2021,3,2021-03-01,Norte,PA,Pampa,10,29.2,125.1,3.61,0.29,92.0,Médio
2021,3,2021-03-01,Norte,RO,Pampa,27,30.6,59.6,6.16,0.63,78.4,Médio
2021,3,2021-03-01,Norte,TO,Mata Atlântica,17,28.4,60.1,9.25,0.57,86.4,Médio
2021,3,2021-03-01,Nordeste,BA,Amazônia,16,25.4,121.8,3.23,0.2,87.2,Médio
2021,3,2021-03-01,Nordeste,PE,Pampa,14,27.0,59.4,8.74,0.2,88.8,Médio
2021,3,2021-03-01,Nordeste,CE,Amazônia,6,30.5,36.9,2.11,0.08,95.2,Baixo
2021,3,2021-03-01,Nordeste,MA,Pampa,27,32.6,13.5,17.0,0.63,78.4,Médio
2021,3,2021-03-01,Nordeste,PB,Amazônia,41,29.7,85.1,20.1,0.6,67.2,Alto
2021,3,2021-03-01,Centro-Oeste,DF,Pampa,10,30.8,110.5,4.17,0.17,92.0,Médio
2021,3,2021-03-01,Centro-Oeste,GO,Pantanal,23,33.5,84.1,3.6,0.36,81.6,Médio
2021,3,2021-03-01,Centro-Oeste,MT,Mata Atlântica,11,26.5,70.4,7.07,0.18,91.2,Médio
2021,3,2021-03-01,Centro-Oeste,MS,Amazônia,11,28.8,97.0,1.47,0.11,91.2,Médio
2021,3,2021-03-01,Sudeste,SP,Caatinga,27,31.1,13.0,5.72,0.73,78.4,Médio
2021,3,2021-03-01,Sudeste,RJ,Amazônia,23,31.8,88.4,3.33,0.26,81.6,Médio
2021,3,2021-03-01,Sudeste,MG,Amazônia,23,28.1,111.1,13.09,0.38,81.6,Médio
2021,3,2021-03-01,Sudeste,ES,Pampa,15,30.3,62.9,10.44,0.37,88.0,Médio
2021,3,2021-03-01,Sul,PR,Cerrado,17,30.8,37.5,7.17,0.33,86.4,Médio
2021,3,2021-03-01,Sul,SC,Caatinga,21,30.6,47.8,13.11,0.31,83.2,Médio
2021,3,2021-03-01,Sul,RS,Mata Atlântica,12,29.9,80.9,4.77,0.33,90.4,Médio
2021,4,2021-04-01,Norte,AM,Amazônia,29,29.2,49.7,17.03,0.43,76.8,Médio
2021,4,2021-04-01,Norte,PA,Pampa,14,33.0,51.4,9.32,0.36,88.8,Médio
2021,4,2021-04-01,Norte,RO,Pantanal,29,32.0,44.4,5.34,0.4,76.8,Médio
2021,4,2021-04-01,Norte,TO,Caatinga,26,26.8,0.0,13.48,0.59,79.2,Médio
2021,4,2021-04-01,Nordeste,BA,Mata Atlântica,6,28.3,48.2,2.92,0.17,95.2,Baixo
2021,4,2021-04-01,Nordeste,PE,Amazônia,51,27.9,62.6,23.57,0.51,59.2,Alto
2021,4,2021-04-01,Nordeste,CE,Mata Atlântica,3,32.1,38.1,0.37,0.14,97.6,Baixo
2021,4,2021-04-01,Nordeste,MA,Cerrado,7,31.3,95.2,4.05,0.16,94.4,Baixo
2021,4,2021-04-01,Nordeste,PB,Cerrado,46,28.3,57.7,18.99,0.66,63.2,Alto
2021,4,2021-04-01,Centro-Oeste,DF,Caatinga,5,30.1,132.1,2.41,0.15,96.0,Baixo
2021,4,2021-04-01,Centro-Oeste,GO,Pampa,27,26.9,46.4,2.89,0.66,78.4,Médio
2021,4,2021-04-01,Centro-Oeste,MT,Pampa,0,26.7,114.3,0.0,0.0,100.0,Baixo
2021,4,2021-04-01,Centro-Oeste,MS,Pantanal,68,33.1,17.5,14.81,0.96,45.6,Alto
2021,4,2021-04-01,Sudeste,SP,Caatinga,8,29.4,91.4,3.61,0.12,93.6,Baixo
2021,4,2021-04-01,Sudeste,RJ,Amazônia,41,27.7,61.5,5.34,0.38,67.2,Alto
2021,4,2021-04-01,Sudeste,MG,Pampa,9,29.1,2.5,4.15,0.32,92.8,Baixo
2021,4,2021-04-01,Sudeste,ES,Amazônia,51,27.8,37.8,15.8,0.68,59.2,Alto
2021,4,2021-04-01,Sul,PR,Pampa,26,29.5,11.1,8.71,0.52,79.2,Médio
2021,4,2021-04-01,Sul,SC,Pampa,8,27.6,94.0,1.25,0.19,93.6,Baixo
2021,4,2021-04-01,Sul,RS,Cerrado,45,29.0,50.9,27.31,0.56,64.0,Alto
2021,5,2021-05-01,Norte,AM,Amazônia,26,26.8,76.3,13.59,0.37,79.2,Médio
2021,5,2021-05-01,Norte,PA,Cerrado,25,28.0,68.8,15.76,0.36,80.0,Médio
2021,5,2021-05-01,Norte,RO,Amazônia,48,26.8,84.4,28.93,0.46,61.6,Alto
2021,5,2021-05-01,Norte,TO,Caatinga,7,27.7,63.2,2.13,0.3,94.4,Baixo
2021,5,2021-05-01,Nordeste,BA,Pampa,5,31.0,79.5,2.73,0.12,96.0,Baixo
2021,5,2021-05-01,Nordeste,PE,Mata Atlântica,35,31.5,0.0,10.12,0.79,72.0,Alto
2021,5,2021-05-01,Nordeste,CE,Mata Atlântica,17,28.9,51.8,10.78,0.31,86.4,Médio
2021,5,2021-05-01,Nordeste,MA,Amazônia,14,27.0,115.3,6.98,0.19,88.8,Médio
2021,5,2021-05-01,Nordeste,PB,Amazônia,36,29.9,66.3,7.29,0.51,71.2,Alto
2021,5,2021-05-01,Centro-Oeste,DF,Mata Atlântica,21,31.9,50.4,11.09,0.38,83.2,Médio
2021,5,2021-05-01,Centro-Oeste,GO,Mata Atlântica,24,31.5,35.3,8.77,0.49,80.8,Médio
2021,5,2021-05-01,Centro-Oeste,MT,Mata Atlântica,6,24.5,19.6,1.86,0.21,95.2,Baixo
2021,5,2021-05-01,Centro-Oeste,MS,Amazônia,24,27.9,73.2,7.1,0.41,80.8,Médio
2021,5,2021-05-01,Sudeste,SP,Caatinga,27,30.1,10.6,14.22,0.6,78.4,Médio
2021,5,2021-05-01,Sudeste,RJ,Amazônia,34,28.3,54.2,13.21,0.39,72.8,Alto
2021,5,2021-05-01,Sudeste,MG,Pantanal,39,31.1,53.5,24.73,0.56,68.8,Alto
2021,5,2021-05-01,Sudeste,ES,Amazônia,9,25.3,24.9,5.86,0.16,92.8,Baixo
2021,5,2021-05-01,Sul,PR,Pantanal,33,29.9,110.5,11.97,0.53,73.6,Alto
2021,5,2021-05-01,Sul,SC,Pampa,17,31.9,72.2,2.77,0.44,86.4,Médio
2021,5,2021-05-01,Sul,RS,Mata Atlântica,7,28.6,68.4,1.79,0.24,94.4,Baixo
2021,6,2021-06-01,Norte,AM,Pantanal,36,35.2,16.0,21.11,0.56,71.2,Alto
2021,6,2021-06-01,Norte,PA,Pantanal,37,29.5,14.9,6.58,0.54,70.4,Alto
2021,6,2021-06-01,Norte,RO,Mata Atlântica,29,29.8,59.2,16.21,0.57,76.8,Médio
2021,6,2021-06-01,Norte,TO,Mata Atlântica,22,31.8,89.5,9.21,0.49,82.4,Médio
2021,6,2021-06-01,Nordeste,BA,Caatinga,0,28.0,144.9,0.0,0.0,100.0,Baixo
2021,6,2021-06-01,Nordeste,PE,Cerrado,7,29.0,59.8,2.28,0.08,94.4,Baixo
2021,6,2021-06-01,Nordeste,CE,Cerrado,30,30.8,26.8,11.01,0.59,76.0,Alto
2021,6,2021-06-01,Nordeste,MA,Mata Atlântica,18,25.1,62.0,8.77,0.36,85.6,Médio
2021,6,2021-06-01,Nordeste,PB,Caatinga,11,31.5,90.1,4.77,0.21,91.2,Médio
2021,6,2021-06-01,Centro-Oeste,DF,Mata Atlântica,12,29.2,59.2,8.06,0.2,90.4,Médio
2021,6,2021-06-01,Centro-Oeste,GO,Mata Atlântica,11,29.1,110.1,7.67,0.29,91.2,Médio
2021,6,2021-06-01,Centro-Oeste,MT,Pampa,5,28.6,131.8,1.92,0.12,96.0,Baixo
2021,6,2021-06-01,Centro-Oeste,MS,Pampa,26,31.1,44.4,3.01,0.66,79.2,Médio
2021,6,2021-06-01,Sudeste,SP,Pantanal,35,27.2,33.0,6.56,0.34,72.0,Alto
2021,6,2021-06-01,Sudeste,RJ,Mata Atlântica,1,32.4,151.7,0.65,0.1,99.2,Baixo
2021,6,2021-06-01,Sudeste,MG,Caatinga,3,29.9,111.2,0.74,0.09,97.6,Baixo
2021,6,2021-06-01,Sudeste,ES,Cerrado,13,30.1,45.7,1.63,0.21,89.6,Médio
2021,6,2021-06-01,Sul,PR,Caatinga,10,30.0,67.0,5.23,0.37,92.0,Médio
2021,6,2021-06-01,Sul,SC,Pampa,9,31.8,0.0,3.35,0.33,92.8,Baixo
2021,6,2021-06-01,Sul,RS,Amazônia,8,22.1,86.2,4.16,0.1,93.6,Baixo
